transcript_id,SRR17163539,SRR17163540,SRR17163541,SRR17163542,SRR17163543,SRR17163544,SRR17163545,SRR17163546,SRR17163547,SRR17163548,SRR17163549,SRR17163550
mRNA:Solyc01g111150.2.1,2794,3314,2135,2869,4064,1675,2441,3911,4208,1901,1666,3112
mRNA:Solyc01g111160.3.1,2758,22549,8576,12275,3036,900,2413,13862,2865,1793,5053,13186
mRNA:Solyc01g111190.4.1,615,894,585,786,766,260,598,790,734,452,291,621
mRNA:Solyc01g111170.3.1,67459,84090,74792,82440,69810,58489,58922,86040,88473,61396,59265,69662
mRNA:Solyc01g111200.3.1,8262,4421,6900,5745,7918,6401,8953,5048,6042,7031,3219,5824
mRNA:Solyc01g111230.3.1,13,201,21,158,87,13,28,178,35,0,12,123
mRNA:Solyc01g111210.3.1,2164,1189,1664,1809,1755,1309,2045,1522,1169,1040,1117,1839
mRNA:Solyc01g111220.3.1,12,61,55,34,29,45,41,64,19,26,44,39
mRNA:Solyc01g111250.3.1,302,0,10,4,906,275,586,35,244,177,19,32
mRNA:Solyc01g111240.4.1,10634,11576,9569,9758,12996,10374,10746,12671,11644,9359,9052,10391
mRNA:Solyc01g111280.3.1,49,161,75,99,81,7,41,177,101,0,5,90
mRNA:Solyc01g111260.2.1,9192,9676,4982,8077,11709,3310,8096,12007,10788,4636,3041,8381
mRNA:Solyc01g111300.4.1,4453,8117,4004,6260,4967,1535,2557,4927,5598,2643,1489,3794
mRNA:Solyc01g111310.3.1,772,2253,1651,3542,1227,613,1011,2280,748,429,1737,3997
mRNA:Solyc01g111330.4.1,248,1673,788,1368,514,106,283,1229,323,149,495,1171
mRNA:Solyc01g111340.4.1,172,83,170,97,46,106,89,51,89,113,73,56
mRNA:Solyc01g111320.3.1,1805,2189,1333,1907,2237,528,1593,2626,2581,1150,485,1480
mRNA:Solyc01g111350.3.1,66,340,150,60,354,11,78,368,223,106,11,79
mRNA:Solyc01g111360.3.1,448,909,479,650,964,369,642,1152,692,342,676,1062
mRNA:Solyc01g111370.3.1,1293,1802,926,1559,2208,551,1630,2175,1711,620,898,2255
mRNA:Solyc01g111380.3.1,4688,6190,2099,4174,4348,1314,3370,4771,4835,2158,1463,4027
mRNA:Solyc01g111410.3.1,953,1439,768,1179,1204,401,990,1405,1232,579,534,1006
mRNA:Solyc01g111420.3.1,612,1181,949,827,1238,854,771,1319,730,824,1067,1121
mRNA:Solyc01g111400.5.1,13762,7766,4738,5529,6315,4232,7989,6440,16196,8794,2063,4067
mRNA:Solyc01g111430.2.1,1184,728,1864,661,1392,1539,904,629,689,2464,719,957
mRNA:Solyc01g111450.3.1,3092,3568,2588,3773,3753,2727,3370,4440,3357,2424,2384,4386
mRNA:Solyc01g111460.3.1,0,0,0,0,0,48,0,164,0,0,99,0
mRNA:Solyc01g150177.1.1,50,33,40,55,51,20,43,35,52,40,35,47
mRNA:Solyc01g111470.4.1,555,615,433,546,642,301,512,693,614,332,443,573
mRNA:Solyc01g111500.3.1,682,1144,871,1377,1087,185,626,1319,624,406,214,903
mRNA:Solyc01g111510.3.1,12387,11917,10770,10515,11372,12129,11103,12059,14591,11597,8498,10484
mRNA:Solyc01g111520.3.1,6026,8220,5441,6922,8226,3772,5646,9730,8107,3839,4014,6979
mRNA:Solyc01g111540.4.1,34,255,363,0,0,272,30,26,0,159,795,40
mRNA:Solyc01g111550.3.1,14,236,91,137,123,0,49,225,68,0,75,202
mRNA:Solyc01g111560.3.1,1409,3889,2360,2711,2069,1370,1564,3355,1668,1214,1621,2508
mRNA:Solyc01g111570.3.1,736,8915,2599,4487,1193,1412,1645,9372,898,437,2586,4618
mRNA:Solyc01g111530.3.1,12572,13631,7240,10876,14263,8297,11910,13181,14321,7303,5982,9624
mRNA:Solyc01g111580.3.1,1197,1625,1241,1170,2245,979,1295,1784,1159,927,803,1756
mRNA:Solyc01g111590.5.1,427,1018,625,791,1059,358,393,682,444,531,438,805
mRNA:Solyc01g111610.3.1,124,197,312,185,179,16,60,101,76,175,51,182
mRNA:Solyc01g111600.3.1,1491,4537,2960,3201,2678,880,1079,4255,3449,1744,1596,1991
mRNA:Solyc01g111620.3.1,1362,1713,1249,1434,2398,585,2129,1658,1328,732,710,2136
mRNA:Solyc01g111640.3.1,293,264,180,157,409,310,344,381,200,194,278,347
mRNA:Solyc01g111630.3.1,35121,17046,19731,25681,22837,19535,30134,19886,25052,20434,12354,24490
mRNA:Solyc01g111670.4.1,370,523,410,520,519,437,450,484,553,323,583,611
mRNA:Solyc01g111680.5.1,1828,2488,1628,2158,2353,1648,1947,2873,2235,1412,1638,2586
mRNA:Solyc01g111700.2.1,35,41,29,76,41,132,60,104,60,29,240,120
mRNA:Solyc01g111690.3.1,703,1030,573,862,920,493,672,811,700,573,597,671
mRNA:Solyc01g111710.5.1,3916,6701,2914,4573,6252,3344,4216,7190,5809,2211,3425,5134
mRNA:Solyc01g111720.5.1,3014,2584,2276,2322,2340,2536,2365,2113,2935,3001,1686,1873
mRNA:Solyc01g111730.3.1,2335,3265,1380,2109,4977,957,3450,3678,3509,797,1044,3105
mRNA:Solyc01g111740.3.1,90,426,120,210,395,48,165,568,180,59,165,313
mRNA:Solyc01g111750.4.1,2474,1335,1783,1694,1879,2369,2254,1746,2918,1966,1321,1576
mRNA:Solyc01g111760.4.1,23974,23424,15024,19540,25341,14804,18978,22566,34832,17446,9603,19283
mRNA:Solyc01g111800.4.1,173,192,155,232,417,324,334,330,236,170,361,419
mRNA:Solyc01g111820.2.1,53,9,4,31,15,31,37,4,22,57,10,14
mRNA:Solyc01g111810.3.1,549,715,589,598,500,174,289,451,603,471,201,471
mRNA:Solyc01g111830.3.1,1377,8326,5290,5847,3542,751,1737,6363,2060,1265,2518,5538
mRNA:Solyc01g111770.2.1,710,985,577,913,978,282,735,1033,882,326,432,1098
mRNA:Solyc01g111780.5.1,8709,10273,6976,9071,9106,6900,7901,11838,10503,6696,6520,9355
mRNA:Solyc01g111840.3.1,743,1415,674,1050,1130,326,609,1156,723,348,398,880
mRNA:Solyc01g111850.3.1,5,0,5,4,0,0,2,0,1,1,0,0
mRNA:Solyc01g111860.5.1,1087,1122,799,1181,1124,590,908,1146,1324,733,564,1012
mRNA:Solyc01g111870.3.1,1245,1254,2809,1436,621,2209,805,980,958,3147,1379,892
mRNA:Solyc01g111880.4.1,1619,505,1131,926,2294,1569,1890,632,2774,2427,838,1110
mRNA:Solyc01g111900.5.1,10,275,149,157,5,0,0,12,20,14,12,18
mRNA:Solyc01g111890.3.1,4517,5363,2706,3957,3494,2274,2901,4199,5111,2962,1558,3159
mRNA:Solyc01g111910.3.1,2380,2704,1777,2320,3039,1402,2526,3215,2892,1385,1511,2524
mRNA:Solyc01g111920.3.1,1050,1704,1333,1271,2289,1006,1142,1581,1161,1161,1172,2413
mRNA:Solyc01g111930.4.1,252,1690,650,1069,1191,389,463,2055,547,252,526,1509
mRNA:Solyc01g111960.3.1,8,51,11,38,77,12,9,123,0,0,18,99
mRNA:Solyc01g111950.4.1,22,128,34,75,58,26,21,72,9,20,14,95
mRNA:Solyc01g111970.5.1,52,104,95,53,0,13,12,0,26,49,36,23
mRNA:Solyc01g111940.4.1,2070,1763,1127,1902,2135,1084,2003,2096,2085,1138,864,1970
mRNA:Solyc01g111980.3.1,9484,3276,8554,4979,22468,4979,10877,3184,5789,13240,3188,9997
mRNA:Solyc01g111990.3.1,2935,2081,1970,2288,2723,1672,2594,2337,3012,1827,1408,2503
mRNA:Solyc01g112010.3.1,171,241,231,213,303,264,249,278,164,309,276,284
mRNA:Solyc01g112020.3.1,2072,2117,1597,1921,1968,1165,1961,2094,2412,1513,917,1833
mRNA:Solyc01g112025.2.1,1009,935,805,813,1087,547,759,1012,1081,724,536,853
mRNA:Solyc01g112050.3.1,2962,3550,2847,3052,3738,1983,3085,3283,3488,2629,1773,2848
mRNA:Solyc01g112070.5.1,61,46,45,70,213,31,118,73,59,51,14,131
mRNA:Solyc01g112060.5.1,2236,2593,2896,3216,1807,2155,2812,2542,1796,2038,2148,3143
mRNA:Solyc01g112080.3.1,784,2477,1817,1371,1232,281,567,1422,541,1218,581,1904
mRNA:Solyc01g112120.4.1,37,39,27,32,29,61,53,39,66,45,30,43
mRNA:Solyc01g112130.5.1,16,7,13,17,3,9,10,16,12,11,5,38
mRNA:Solyc01g112090.3.1,719,979,364,700,752,338,667,860,853,294,378,793
mRNA:Solyc01g112100.3.1,3969,3426,1232,1916,6462,2758,4358,4598,7201,2479,1077,2917
mRNA:Solyc01g112140.5.1,1395,1753,1378,1539,1963,777,1575,2089,1932,955,918,1487
mRNA:Solyc01g112150.3.1,2951,4309,2007,3331,3978,1810,3178,4203,3701,2087,1721,3235
mRNA:Solyc01g112160.4.1,306,394,208,376,391,211,402,473,267,186,191,508
mRNA:Solyc01g112170.3.1,1046,830,609,761,853,694,743,734,1190,820,440,678
mRNA:Solyc01g112180.4.1,1473,977,1631,1180,1294,2798,1797,1388,1055,1927,2081,1907
mRNA:Solyc01g112190.3.1,24,1435,199,433,306,75,113,1357,170,30,154,527
mRNA:Solyc01g112200.3.1,152,127,64,63,146,87,130,153,137,116,63,173
mRNA:Solyc01g112210.3.1,988,1713,852,1333,1826,974,1173,2193,1525,690,855,1624
mRNA:Solyc01g112220.4.1,470,316,105,249,1047,290,620,644,561,207,173,488
mRNA:Solyc01g112230.4.1,1173,6,37,31,809,1529,1383,14,706,940,52,48
mRNA:Solyc01g112240.4.1,1749,1969,1396,1929,2384,1109,1802,2347,2200,1159,1401,2410
mRNA:Solyc01g112260.4.1,503,3316,2059,2370,1607,286,605,3096,560,714,832,2951
mRNA:Solyc01g112250.4.1,5498,5491,2343,4540,7118,2913,5041,6178,7215,2438,3031,5073
mRNA:Solyc01g112270.1.1,8,11,5,0,6,12,7,4,0,7,0,2
mRNA:Solyc01g112280.3.1,6747,7058,5037,5486,8221,5494,6056,6534,8663,5286,4070,5120
mRNA:Solyc01g112310.4.1,792,916,570,637,968,717,936,1063,1017,568,524,877
mRNA:Solyc01g112290.4.1,6144,6194,4229,5201,7232,4998,6593,6578,8412,4099,3723,5084
mRNA:Solyc01g112320.3.1,1929,1504,1869,1696,1937,2452,2081,1789,1861,2461,1906,2213
mRNA:Solyc01g112340.3.1,1009,1576,1030,1203,1356,1487,1202,1582,1063,854,1558,1369
mRNA:Solyc01g112370.4.1,821,916,996,933,791,767,771,998,963,1029,851,1000
mRNA:Solyc02g004003.1.1,27,37,16,18,63,46,50,25,39,23,13,44
mRNA:Solyc02g004005.1.1,15,17,5,11,30,19,35,22,12,10,11,25
mRNA:Solyc02g004007.1.1,10,11,10,5,19,28,18,14,13,7,10,23
mRNA:Solyc02g044050.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g044040.3.1,0,0,0,0,0,0,0,0,145,0,0,0
mRNA:Solyc02g044030.1.1,0,0,0,0,0,0,0,0,0,0,0,105
mRNA:Solyc02g044020.4.1,0,0,0,0,0,0,0,0,138,0,0,0
mRNA:Solyc01g112350.3.1,4324,5938,4037,5012,6282,5607,4959,7294,5630,4090,4179,5320
mRNA:Solyc02g043970.1.1,47,51,34,41,39,1,23,29,34,30,21,22
mRNA:Solyc02g043940.1.1,96,26,106,74,30,37,41,16,47,69,50,59
mRNA:Solyc02g043885.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g043860.3.1,4395,4441,3618,4369,5511,4521,5424,5460,5304,3590,3686,5406
mRNA:Solyc02g043813.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g043810.4.1,115,80,87,125,376,148,238,306,97,47,207,261
mRNA:Solyc02g043817.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g055540.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g055550.3.1,302,280,218,319,234,160,204,277,343,297,140,238
mRNA:Solyc02g055533.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g055537.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g150121.2.1,0,0,0,0,0,0,0,3,0,0,0,0
mRNA:Solyc02g055470.3.1,328,221,222,294,319,272,302,283,277,218,256,367
mRNA:Solyc02g055460.3.1,2235,2072,2046,2118,2036,1797,2356,2109,2036,1722,1683,2331
mRNA:Solyc02g055440.4.1,937,1210,893,1086,1393,578,930,1248,1042,486,660,1356
mRNA:Solyc02g049070.5.1,1484,1637,1420,1499,1730,1132,1608,1618,1517,1121,931,1473
mRNA:Solyc02g049108.1.1,414,387,236,347,549,212,427,593,410,253,225,339
mRNA:Solyc02g050180.5.1,179,295,196,208,232,147,288,283,202,128,119,232
mRNA:Solyc02g050170.1.1,6,4,4,4,15,0,12,23,10,1,7,17
mRNA:Solyc02g050195.1.1,0,0,0,0,0,0,0,0,0,0,0,1
mRNA:Solyc02g050200.2.1,171,347,129,196,254,193,254,433,151,111,241,376
mRNA:Solyc02g050210.2.1,65,164,97,104,92,79,78,143,117,46,86,175
mRNA:Solyc02g050265.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g050267.1.1,10,0,12,2,0,6,0,0,4,14,0,7
mRNA:Solyc02g050260.2.1,0,0,0,0,0,2,0,0,0,0,2,0
mRNA:Solyc02g050240.5.1,4799,3863,3463,3874,4521,4450,4923,4657,5131,4221,3211,4878
mRNA:Solyc02g050280.4.1,2778,2484,2330,2406,2583,2202,2388,2699,2980,2192,2264,2800
mRNA:Solyc02g050330.1.1,90,125,45,91,125,32,89,155,105,31,21,76
mRNA:Solyc02g005003.1.1,38,30,18,10,0,0,0,0,0,0,0,0
mRNA:Solyc02g005070.4.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g150120.1.1,4259,4618,3460,4381,3838,3329,3589,4256,5081,3582,2808,4264
mRNA:Solyc02g005100.2.1,525,285,365,236,242,157,305,163,321,382,120,216
mRNA:Solyc02g005110.3.1,360,2261,563,1361,611,104,262,1690,907,135,364,931
mRNA:Solyc02g005140.3.1,356,344,224,391,0,0,0,0,333,204,0,0
mRNA:Solyc02g005180.3.1,2042,1103,1207,1401,1840,575,2221,2019,1654,860,610,2098
mRNA:Solyc02g005280.1.1,36,48,28,34,62,40,42,74,67,30,22,29
mRNA:Solyc02g005210.3.1,3302,2104,2045,2153,2774,2783,3012,2295,3361,2647,1657,2232
mRNA:Solyc02g005305.1.1,134,156,102,136,162,81,99,154,112,114,43,153
mRNA:Solyc02g005310.3.1,344,223,809,169,156,551,249,120,118,1121,444,215
mRNA:Solyc02g005320.2.1,913,517,2132,577,626,1365,757,460,629,2659,1343,658
mRNA:Solyc02g005350.3.1,2558,2744,1602,2294,2744,1861,2272,2937,3014,1836,1334,2584
mRNA:Solyc02g005480.4.1,2192,2147,2128,1906,1671,1967,1537,1763,2443,2196,1590,1743
mRNA:Solyc02g005510.4.1,708,688,371,490,845,415,692,592,753,492,255,562
mRNA:Solyc02g005520.2.1,368,283,209,224,432,251,419,295,408,241,160,287
mRNA:Solyc02g005603.1.1,2261,2174,1318,1776,4605,8800,7641,3779,2348,1495,8671,6602
mRNA:Solyc02g150100.1.1,21,32,0,0,103,23,26,119,44,6,29,52
mRNA:Solyc02g005606.1.1,68,251,21,62,354,11,70,436,147,28,5,69
mRNA:Solyc02g005607.1.1,5,57,13,34,110,3,35,240,36,0,50,236
mRNA:Solyc02g011680.4.1,32,72,65,46,0,0,0,0,82,39,0,0
mRNA:Solyc02g012010.3.1,2,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g014030.3.1,157,491,316,477,623,39,239,581,212,64,168,874
mRNA:Solyc02g014070.2.1,3,47,8,12,11,0,21,68,10,5,20,42
mRNA:Solyc02g150103.1.1,10,0,0,14,0,0,0,0,3,0,0,22
mRNA:Solyc02g014090.3.1,1315,1695,1374,1298,1811,842,1128,1603,1506,1202,828,1465
mRNA:Solyc02g014110.1.1,55,49,35,39,58,27,39,41,39,41,16,33
mRNA:Solyc02g014115.1.1,2073,1981,1406,1494,2492,1554,1871,2127,1979,1516,1370,1694
mRNA:Solyc02g014130.3.1,2121,2013,1495,1570,2307,1734,1912,2320,2081,1552,1327,1720
mRNA:Solyc02g014150.4.1,3359,4057,4100,4149,2990,2813,3638,3294,3324,2702,2556,3686
mRNA:Solyc02g014170.3.1,3119,2879,2270,2463,2006,2098,1815,1912,2736,2470,1394,1966
mRNA:Solyc02g014180.2.1,3358,3147,2500,2948,2015,2388,2340,2375,2838,2713,1715,2009
mRNA:Solyc02g014220.3.1,11,26,5,5,14,0,5,31,31,0,0,0
mRNA:Solyc02g014190.4.1,3913,4070,3237,3871,2421,3027,3041,2912,3691,3397,2665,2483
mRNA:Solyc02g014320.1.1,0,0,0,0,0,0,0,0,0,2,0,0
mRNA:Solyc02g014310.4.1,6611,11358,6025,7030,12112,5483,7101,11947,10510,4806,5065,7753
mRNA:Solyc02g014360.3.1,457,555,361,328,377,219,406,416,378,309,329,408
mRNA:Solyc02g014350.4.1,2689,2656,1789,2294,2796,2210,2505,2644,3276,1698,1495,2296
mRNA:Solyc02g014430.3.1,59,92,30,91,102,0,98,107,80,0,36,150
mRNA:Solyc02g014380.3.1,1455,2235,1061,1737,1709,612,1127,1929,2048,868,760,1259
mRNA:Solyc02g014470.5.1,233,139,32,163,236,54,226,235,349,70,34,159
mRNA:Solyc02g014450.3.1,438,738,396,600,409,159,356,519,425,209,307,739
mRNA:Solyc02g014460.5.1,1027,1197,1664,1207,790,1290,1121,1249,625,1178,1284,1663
mRNA:Solyc02g014560.3.1,40,43,69,47,36,27,11,45,21,55,33,96
mRNA:Solyc02g014520.4.1,1873,1952,1528,1707,2021,1822,2071,1904,2414,1683,1458,2006
mRNA:Solyc02g014670.2.1,21,0,9,0,0,0,4,0,8,4,0,0
mRNA:Solyc02g014680.1.1,6,40,1,5,0,0,0,0,4,2,0,0
mRNA:Solyc02g014690.1.1,3,12,11,9,0,0,0,0,15,2,0,0
mRNA:Solyc02g014730.3.1,34,70,21,19,88,8,57,36,81,36,0,32
mRNA:Solyc02g014740.3.1,7,47,26,30,9,9,9,16,4,12,21,51
mRNA:Solyc02g014720.5.1,2888,3351,2816,2857,2215,1684,1862,2285,2976,2756,1689,2196
mRNA:Solyc02g014770.3.1,1570,1453,771,1179,1787,1106,1534,1702,1649,935,820,1333
mRNA:Solyc02g014830.5.1,524,315,245,337,451,134,441,433,545,253,218,335
mRNA:Solyc02g014840.3.1,118,53,304,66,270,129,181,66,27,307,117,214
mRNA:Solyc02g150107.1.1,0,0,0,0,0,0,0,0,0,0,4,0
mRNA:Solyc02g014860.3.1,59,105,91,14,464,21,58,183,297,66,33,7
mRNA:Solyc02g014870.5.1,2128,1668,1780,1830,2093,2122,2064,1643,2011,1986,1487,1919
mRNA:Solyc02g020880.2.1,124,64,107,93,120,66,180,103,79,108,60,121
mRNA:Solyc02g020890.4.1,1317,646,2267,649,2366,541,1075,490,623,2282,546,1390
mRNA:Solyc02g020900.1.1,376,564,281,469,636,342,408,482,407,307,328,520
mRNA:Solyc02g020940.3.1,5136,7660,4658,7896,4154,1616,3758,5918,5516,2121,2199,6336
mRNA:Solyc02g020980.4.1,7234,6885,5181,6622,7716,5251,7143,6580,8418,5014,3867,6218
mRNA:Solyc02g021000.3.1,810,1136,698,893,901,244,642,1035,656,353,414,1035
mRNA:Solyc02g021020.4.1,960,1288,1073,1020,1471,1266,1225,1201,1066,915,1425,1368
mRNA:Solyc02g021050.3.1,588,738,462,605,943,280,775,847,787,430,394,820
mRNA:Solyc02g021060.4.1,354,439,308,380,376,207,317,389,411,287,189,344
mRNA:Solyc02g150109.1.1,0,0,0,0,0,0,0,0,31,0,0,0
mRNA:Solyc02g021067.2.1,12,13,0,12,12,0,4,13,4,26,0,3
mRNA:Solyc02g021100.3.1,1070,881,959,904,999,869,944,1008,1066,1036,799,806
mRNA:Solyc02g021150.1.1,0,0,0,0,0,0,17,0,0,0,0,0
mRNA:Solyc02g021140.3.1,1322,1490,1121,1386,1432,1057,1461,1174,1435,931,691,1193
mRNA:Solyc02g021160.2.1,75,0,43,91,0,0,0,0,0,59,0,0
mRNA:Solyc02g021167.1.1,5,0,3,0,0,8,4,3,8,0,0,0
mRNA:Solyc02g021210.1.1,28,5,4,4,0,0,0,0,26,0,0,2
mRNA:Solyc02g021220.1.1,139,90,74,60,302,44,163,71,193,53,37,39
mRNA:Solyc02g021230.4.1,190,160,165,168,299,137,283,196,199,77,85,231
mRNA:Solyc02g021260.3.1,0,119,64,101,61,20,28,675,8,0,127,361
mRNA:Solyc02g021270.3.1,422,691,538,513,699,402,572,595,499,509,505,625
mRNA:Solyc02g021240.3.1,5709,3691,2786,3588,4690,3739,4904,4086,6128,3765,2544,4338
mRNA:Solyc02g021350.4.1,0,0,0,0,7,0,4,8,0,0,4,7
mRNA:Solyc02g021340.4.1,811,649,302,524,1331,860,985,1008,760,549,566,858
mRNA:Solyc02g021360.3.1,984,2477,713,1554,1932,587,1026,2856,1540,451,693,1605
mRNA:Solyc02g021410.4.1,4,20,4,0,43,123,36,85,8,37,25,69
mRNA:Solyc02g021400.2.1,1360,1861,1616,1750,1283,1044,1207,1528,1418,1463,1160,1306
mRNA:Solyc02g021420.3.1,4240,6327,3018,4701,5279,2894,3714,5939,5389,2621,2362,4641
mRNA:Solyc02g021430.1.1,656,1648,806,1262,526,402,535,1298,669,276,914,1312
mRNA:Solyc02g021440.4.1,13686,8313,10235,10776,17062,10555,14355,10944,12125,12015,8213,10556
mRNA:Solyc02g021470.4.1,4063,3956,2278,3648,4594,3609,4744,4309,4673,2619,2559,4062
mRNA:Solyc02g021480.4.1,698,683,411,608,341,247,299,338,826,406,247,298
mRNA:Solyc02g021490.1.1,171,151,70,147,67,44,53,79,169,90,48,60
mRNA:Solyc02g021550.3.1,1616,1532,1115,1281,1740,1431,1488,1649,1669,1167,1157,1303
mRNA:Solyc02g021560.4.1,4177,5371,2955,3949,4696,3304,4379,5695,5648,2977,2373,3632
mRNA:Solyc02g021590.3.1,1995,2928,1331,2591,2145,1141,1954,2921,1790,848,1848,3232
mRNA:Solyc02g021600.1.1,1125,1105,1178,967,1113,708,1065,929,1176,1073,651,1029
mRNA:Solyc02g021620.3.1,1088,1888,879,1483,1602,574,995,2209,1637,645,765,1598
mRNA:Solyc02g021640.3.1,1061,3024,1677,2161,1915,1142,920,3297,1920,918,1647,2173
mRNA:Solyc02g021680.3.1,425,223,286,284,695,148,500,356,761,318,283,390
mRNA:Solyc02g021650.3.1,7454,6136,5556,6480,6455,6108,7661,6779,6296,5014,5428,7013
mRNA:Solyc02g021685.1.1,292,292,268,213,229,321,299,293,299,292,182,262
mRNA:Solyc02g021700.5.1,1460,1384,1358,1165,1511,1538,1473,1638,1561,1436,1128,1411
mRNA:Solyc02g021760.3.1,1461,1639,1407,1538,1330,1718,1552,1706,1540,1480,1689,1957
mRNA:Solyc02g022850.1.1,135,105,93,92,454,36,313,197,161,83,55,224
mRNA:Solyc02g022830.3.1,880,1234,632,963,1117,652,763,1291,989,550,600,914
mRNA:Solyc00g006487.2.1,0,0,0,0,2,0,0,0,0,0,0,3
mRNA:Solyc02g160640.1.1,432,563,409,492,4,0,0,0,494,564,0,0
mRNA:Solyc02g022860.1.1,0,0,0,0,0,0,0,0,0,0,0,11
mRNA:Solyc02g022870.4.1,2474,2286,2360,2493,2138,2214,2342,2269,2541,2380,2089,2062
mRNA:Solyc02g022900.3.1,131,66,35,92,258,129,293,284,124,37,129,237
mRNA:Solyc02g022890.3.1,438,316,193,251,1046,422,1021,933,395,131,456,899
mRNA:Solyc02g022920.1.1,263,499,278,460,250,249,385,493,477,245,321,418
mRNA:Solyc02g022930.3.1,783,902,485,917,958,468,918,1107,1063,428,403,630
mRNA:Solyc02g023950.3.1,472,937,790,815,836,330,398,1058,629,490,562,882
mRNA:Solyc02g023970.3.1,5917,7156,3596,5545,7508,3687,5997,6865,7087,3409,3351,5660
mRNA:Solyc02g023980.4.1,1030,1468,790,1260,1923,668,1469,2108,1595,639,862,1805
mRNA:Solyc02g023990.3.1,984,409,717,759,437,676,867,464,480,824,566,856
mRNA:Solyc02g024000.5.1,1547,2183,1601,1825,1772,1016,1431,1781,1565,839,1291,1871
mRNA:Solyc02g024010.1.1,230,254,193,187,297,58,99,348,293,101,38,144
mRNA:Solyc02g024020.3.1,1180,1210,981,1159,1272,817,1296,1429,1231,911,674,1169
mRNA:Solyc02g024060.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g024050.3.1,2290,5947,2550,4703,2637,1262,1842,4415,3060,1404,1880,3420
mRNA:Solyc02g024070.3.1,1822,5301,3627,5736,2552,1206,1615,5360,1540,1471,3341,5831
mRNA:Solyc02g027080.2.1,2353,3153,2524,3131,1372,818,1443,1725,2500,1448,975,1691
mRNA:Solyc02g030100.4.1,470,1039,455,642,830,527,588,994,634,398,732,764
mRNA:Solyc02g030080.5.1,3183,3912,3256,3251,3244,2558,3061,3688,3717,2540,2608,3078
mRNA:Solyc02g030120.3.1,8,41,42,60,20,8,10,56,4,4,36,55
mRNA:Solyc02g030130.4.1,74,454,274,311,97,54,84,379,50,62,357,443
mRNA:Solyc02g030137.2.1,5,7,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g030110.2.1,2194,2019,3448,2059,1586,7054,2269,2157,1596,4164,5084,2225
mRNA:Solyc02g030200.1.1,161,155,146,146,231,180,187,206,198,139,106,150
mRNA:Solyc02g030220.1.1,4,4,4,0,4,12,0,6,14,4,0,0
mRNA:Solyc02g030210.5.1,1121,1253,1153,1178,1591,1365,1372,1409,1420,1060,1046,1264
mRNA:Solyc02g030170.4.1,25717,69071,64314,51492,34515,23306,22980,60859,31749,28394,38586,41738
mRNA:Solyc02g030225.1.1,709,1596,1008,1619,2126,476,1100,3236,1338,474,1008,2311
mRNA:Solyc02g030243.1.1,1915,3569,1426,2446,2479,1112,1676,3046,2688,1327,1282,2246
mRNA:Solyc02g030260.2.1,11,27,24,15,0,0,0,0,31,9,0,0
mRNA:Solyc02g030270.1.1,12,0,0,18,0,0,0,0,8,0,0,0
mRNA:Solyc02g030290.1.1,9,15,0,15,0,0,0,0,14,4,0,0
mRNA:Solyc02g030340.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g030375.1.1,0,0,0,0,0,0,0,0,3,0,0,0
mRNA:Solyc02g030383.2.1,0,0,4,0,33,25,31,39,7,12,16,39
mRNA:Solyc02g030380.4.1,29,23,29,14,56,16,0,0,0,40,20,34
mRNA:Solyc02g030300.3.1,4914,1877,2048,1983,3340,2101,3535,2349,4961,3395,1243,2575
mRNA:Solyc02g030460.2.1,17,37,0,35,35,21,22,75,7,4,55,108
mRNA:Solyc02g030462.1.1,2,0,0,4,0,0,0,0,0,0,0,0
mRNA:Solyc02g150113.2.1,9,3,16,0,6,0,6,0,0,0,0,0
mRNA:Solyc02g030480.4.1,93,1353,239,480,370,46,203,1501,152,35,139,810
mRNA:Solyc02g030490.3.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc02g030510.1.1,0,46,15,24,24,18,17,46,26,6,13,19
mRNA:Solyc02g030500.1.1,8,29,3,10,7,4,0,28,27,0,6,19
mRNA:Solyc02g030520.1.1,2,0,3,0,2,2,1,4,0,0,3,2
mRNA:Solyc02g030530.1.1,0,0,0,0,15,0,0,0,0,0,0,0
mRNA:Solyc02g030450.3.1,8560,2212,13754,5088,2991,13192,8327,2268,4159,17181,9831,5752
mRNA:Solyc02g031700.3.1,5,5,0,6,0,0,0,0,1,4,0,0
mRNA:Solyc02g031710.3.1,1055,1348,1142,1299,1544,773,1321,1402,864,857,955,1984
